Stock,Entry_Date,Entry_Price,Exit_Date,Exit_Price,Result,Profit_%,ER_21,CumRet_21,WMA_Ratio_21
SARDAEN,2024-09-19,413.7999877929688,2024-10-09,497.2000122070313,Win,20.15,0.5936016753144191,0.19889901524110584,1.0968060288393207
RAMRAT,2024-09-20,325.125,2024-10-10,365.625,Win,12.46,0.5397880904551314,0.3423823455682321,1.039310474024941
SARDAEN,2024-09-20,418.2000122070313,2024-10-10,498.25,Win,19.14,0.6005103816864392,0.20328018096823502,1.0946949542612028
RAMRAT,2024-09-23,326.1499938964844,2024-10-11,365.7749938964844,Win,12.15,0.5025501620624612,0.2804003771971369,1.0353253063006518
RAMRAT,2024-09-24,325.45001220703125,2024-10-14,371.25,Win,14.07,0.5153449156070515,0.2872540932875269,1.0271646678346473
SARDAEN,2024-09-26,439.2000122070313,2024-10-16,507.25,Win,15.49,0.5553518976057612,0.26062003415971696,1.0816090770502376
SARDAEN,2024-09-27,439.2000122070313,2024-10-17,498.4500122070313,Win,13.49,0.5644417526309337,0.26406676291992753,1.069146935501433
SARDAEN,2024-09-30,443.0,2024-10-18,506.6000061035156,Win,14.36,0.5633673113909154,0.25977536666872925,1.0662464068107864
SARDAEN,2024-10-01,451.25,2024-10-21,490.3999938964844,Win,8.68,0.6528925002237217,0.3094892397199999,1.0730962860700024
MONQ50,2024-11-11,71.30999755859375,2024-12-02,78.0199966430664,Win,9.41,0.5488304831547282,0.12600656082131942,1.0699223132088787
MONQ50,2024-11-12,72.25,2024-12-03,83.80999755859375,Win,16.0,0.5689879751859288,0.13618493201182477,1.0744047772361782
AGIIL,2024-11-26,160.80499267578125,2024-12-13,186.96499633789065,Win,16.27,0.9005488025787338,0.6883299704829069,1.093018935156056
AGIIL,2024-11-27,160.89500427246094,2024-12-16,183.7350006103516,Win,14.2,0.8924852227341714,0.5962598064913925,1.077226106401622
AGIIL,2024-11-28,160.6649932861328,2024-12-17,180.7400054931641,Win,12.49,0.8846691321285458,0.5813483828649503,1.0617577170833528
AGIIL,2024-11-29,160.8350067138672,2024-12-18,179.96499633789062,Win,11.89,0.879498218078873,0.5371052079156705,1.0509417230908404
AGIIL,2024-12-02,164.73500061035156,2024-12-19,184.4900054931641,Win,11.99,0.8845567498220192,0.5579987672901554,1.0637033465514396
AGIIL,2024-12-03,164.0050048828125,2024-12-20,183.3249969482422,Win,11.78,0.8460236266015106,0.4427534680437946,1.0487735407809817
AGIIL,2024-12-04,168.5449981689453,2024-12-23,182.59500122070312,Win,8.34,0.8311977426071651,0.36540015258788777,1.0661915928181604
AGIIL,2024-12-05,173.6999969482422,2024-12-24,178.2100067138672,Win,2.6,0.844771142327683,0.4025030204948887,1.0852304980896186
EIHOTEL,2024-12-06,411.4500122070313,2024-12-26,413.25,Win,0.44,0.5192936149710136,0.1570585071566553,1.0873054004930174
AGIIL,2024-12-09,179.17999267578125,2024-12-27,181.75,Win,1.43,0.8084740921176127,0.28095500729995804,1.0899894559807028
KNRCON,2024-12-11,345.0,2024-12-31,346.1499938964844,Win,0.33,0.5011055702871945,0.1964626068922205,1.0507475691304102
EIHOTEL,2024-12-16,424.0499877929688,2025-01-03,428.3500061035156,Win,1.01,0.6119401705394159,0.19669812470411488,1.0558478764503902
PARKHOTELS,2024-12-16,194.13999938964844,2025-01-03,203.2700042724609,Win,4.7,0.5460801205871874,0.32518770914435796,1.0562873979521263
TAJGVK,2024-12-17,388.5,2025-01-06,422.0499877929688,Win,8.64,0.5403899916799221,0.24959796599208978,1.0606192215570365
PARKHOTELS,2024-12-19,186.3099975585937,2025-01-08,204.6199951171875,Win,9.83,0.5041821730555531,0.3204109815694163,0.9963039259244654
UPL,2025-02-06,644.75,2025-02-25,647.5,Win,0.43,0.5198957224540247,0.1820514906419663,1.0966557026454045
ACI,2025-03-20,563.5499877929688,2025-04-09,577.9000244140625,Win,2.55,0.5322262853347597,0.31378942010840466,1.0480565419218493
ACI,2025-03-21,562.5999755859375,2025-04-11,601.0999755859375,Win,6.84,0.5040231336797577,0.27732991257471057,1.0381914184202252
ACI,2025-03-24,543.5999755859375,2025-04-15,613.25,Win,12.81,0.5308694193250039,0.3029720989465875,0.9995545935393393
PANACEABIO,2025-03-26,440.4500122070313,2025-04-17,522.9500122070312,Win,18.73,0.5318567626243423,0.35941361792293613,1.0890226190826944
PANACEABIO,2025-03-27,439.0,2025-04-21,504.7999877929688,Win,14.99,0.5297605932200438,0.35976457085536845,1.0706893141985705
PANACEABIO,2025-03-28,441.25,2025-04-22,524.2999877929688,Win,18.82,0.5478142129660252,0.3748246867657644,1.0625131929731293
PANACEABIO,2025-04-01,452.1499938964844,2025-04-23,512.9500122070312,Win,13.45,0.7174741002637464,0.501910022356243,1.0739093217379547
POONAWALLA,2025-04-01,349.3999938964844,2025-04-23,402.7000122070313,Win,15.25,0.5093905022358896,0.23484707129410703,1.0855908334900142
KOTAKBANK,2025-04-02,430.9200134277344,2025-04-24,444.6000061035156,Win,3.17,0.545937908200321,0.13224209142155272,1.034878308146398
PANACEABIO,2025-04-02,444.3500061035156,2025-04-24,538.3499755859375,Win,21.15,0.6854615272928324,0.4948696588848297,1.0445181550943963
POONAWALLA,2025-04-02,348.25,2025-04-24,396.3500061035156,Win,13.81,0.5151984406556761,0.2380021866773245,1.0697245976651562
MRPL,2025-04-03,136.72999572753906,2025-04-25,137.11000061035156,Win,0.28,0.5020601085721617,0.34842202830384944,1.0503037460154367
PANACEABIO,2025-04-03,465.1000061035156,2025-04-25,520.7999877929688,Win,11.98,0.7112919106082798,0.55655965563751,1.0790164662697563
POONAWALLA,2025-04-03,362.5,2025-04-25,380.3999938964844,Win,4.94,0.6488664512799082,0.3239591532564308,1.097635309159794
PANACEABIO,2025-04-04,465.0,2025-04-28,537.3499755859375,Win,15.56,0.689378452218661,0.47736298649722003,1.0666583226019553
POONAWALLA,2025-04-04,353.04998779296875,2025-04-28,385.6499938964844,Win,9.23,0.5344468607446546,0.27800900558540725,1.0579333448123127
DCBBANK,2025-05-05,137.5500030517578,2025-05-22,138.61000061035156,Win,0.77,0.5159598530285084,0.22801535959676786,1.0633348405162297
JAMNAAUTO,2025-05-12,84.16000366210938,2025-05-29,92.4499969482422,Win,9.85,0.5092325965664295,0.17296172351371952,1.0326786556607919
OIL,2025-05-12,416.4500122070313,2025-05-29,444.25,Win,6.68,0.5296671906032373,0.21325568013701765,1.036749135829282
JAMNAAUTO,2025-05-13,86.54000091552734,2025-05-30,92.29000091552734,Win,6.64,0.5438595470259484,0.19728835607444634,1.0541026165991074
JAMNAAUTO,2025-05-14,86.80000305175781,2025-06-02,89.94999694824219,Win,3.63,0.579961309138805,0.20975614009418553,1.0500638051060238
JAMNAAUTO,2025-05-15,86.58000183105469,2025-06-03,88.6500015258789,Win,2.39,0.5597823254006615,0.19983366736602778,1.0413776221285855
JAMNAAUTO,2025-05-16,87.66999816894531,2025-06-04,87.95999908447266,Win,0.33,0.5155913657848056,0.15965608384179986,1.047997685870842
RSYSTEMS,2025-05-27,376.25,2025-06-13,449.2999877929688,Win,19.42,0.5003962696527997,0.20188472982413178,1.045613537942864
RAMRAT,2025-05-29,339.79998779296875,2025-06-17,348.82501220703125,Win,2.66,0.61446258828451,0.2988054956252986,1.0974646267145198
RAMRAT,2025-05-30,333.67498779296875,2025-06-18,349.79998779296875,Win,4.83,0.5848765591989322,0.29394081548412504,1.0652542738731523
RAMRAT,2025-06-02,328.95001220703125,2025-06-19,330.8999938964844,Win,0.59,0.5234510066493743,0.26775220915034526,1.0406855874921648
RSYSTEMS,2025-06-04,373.0,2025-06-23,446.3500061035156,Win,19.66,0.5380578002457421,0.19743178170144463,1.0111425937639595
HINDWAREAP,2025-06-06,274.0,2025-06-25,290.3500061035156,Win,5.97,0.7931154657396144,0.47692967706918765,1.0818091054375123
POONAWALLA,2025-06-06,421.1000061035156,2025-06-25,438.7000122070313,Win,4.18,0.6422127060572016,0.13442885844694782,1.0481343711314692
RAMRAT,2025-06-06,344.75,2025-06-25,349.25,Win,1.31,0.5653882130797117,0.298371181337459,1.051870888058292
SHK,2025-06-06,242.67999267578125,2025-06-25,250.58999633789065,Win,3.26,0.5431285565177336,0.26858331837099947,1.0238901022380513
POONAWALLA,2025-06-09,431.25,2025-06-26,449.6499938964844,Win,4.27,0.680642449424322,0.1592741935483871,1.0651301845081471
RAMRAT,2025-06-09,345.625,2025-06-26,349.7250061035156,Win,1.19,0.6320355447909599,0.3293269230769231,1.0456280625573642
HINDWAREAP,2025-06-10,287.8999938964844,2025-06-27,291.6000061035156,Win,1.29,0.8090685050726308,0.4782296262920628,1.099541686333793
POONAWALLA,2025-06-10,426.75,2025-06-27,455.75,Win,6.8,0.5282044580634362,0.10686036444424588,1.0476683170702206
POONAWALLA,2025-06-11,426.3999938964844,2025-06-30,466.0499877929688,Win,9.3,0.5663591788579713,0.11244457990120027,1.0410766801956806
HINDWAREAP,2025-06-12,282.70001220703125,2025-07-01,287.6499938964844,Win,1.75,0.6563468242786543,0.39853573296047157,1.050753053674288
HINDWAREAP,2025-06-13,286.1000061035156,2025-07-02,289.5,Win,1.19,0.6608507330402548,0.40306998658878895,1.052051245483281
RSYSTEMS,2025-06-17,444.3500061035156,2025-07-04,447.25,Win,0.65,0.51270286205791,0.23225179862020942,1.0932440927009472
AGIIL,2025-08-20,232.47999572753903,2025-09-09,235.16000366210932,Win,1.15,0.5537295917261136,0.12016962151011419,1.0485341643836927
AGIIL,2025-08-21,232.0800018310547,2025-09-10,234.7400054931641,Win,1.15,0.5182108181176434,0.10725188488991193,1.0407181046075138
SARDAEN,2025-08-26,592.9000244140625,2025-09-15,626.1500244140625,Win,5.61,0.509336029886712,0.3597065497352202,1.04425550752003
MONQ50,2025-09-09,90.08000183105467,2025-09-26,92.33999633789062,Win,2.51,0.7388162892340856,0.12825658771109344,1.070627495532556
MONQ50,2025-09-10,89.08000183105469,2025-09-29,98.68000030517578,Win,10.78,0.6189827415515523,0.11419643816525794,1.0512595416849524
MONQ50,2025-09-11,89.33000183105469,2025-09-30,97.5500030517578,Win,9.2,0.6439643996295903,0.119704226596655,1.047017612690307
HEMIPROP,2025-09-12,173.13999938964844,2025-10-01,182.8600006103516,Win,5.61,0.5769525764923832,0.2816641060274082,1.0876219569185546
MONQ50,2025-09-12,89.98999786376953,2025-10-01,99.5,Win,10.57,0.6549012841807844,0.1252969424798804,1.0473785929164245
HEMIPROP,2025-09-15,172.11000061035156,2025-10-03,184.0,Win,6.91,0.5404911600781194,0.2574706418524507,1.0681968280445673
MONQ50,2025-09-15,89.8499984741211,2025-10-03,102.51000213623048,Win,14.09,0.6420232038398291,0.12382741593208493,1.039162040021985
MONQ50,2025-09-16,90.06999969482422,2025-10-06,101.93000030517578,Win,13.17,0.646380265430583,0.12615648805190888,1.0354578965971826
MONQ50,2025-09-17,89.55000305175781,2025-10-07,103.79000091552734,Win,15.9,0.5900001525878896,0.11783800236529324,1.0244062578590887
MONQ50,2025-09-18,89.1500015258789,2025-10-08,102.0199966430664,Win,14.44,0.5490195620110364,0.11173461543438169,1.015721925327433
MONQ50,2025-09-19,89.4800033569336,2025-10-09,102.06999969482422,Win,14.07,0.5914116396509564,0.12074157641798382,1.0154923991555724
MONQ50,2025-09-22,90.11000061035156,2025-10-10,103.1999969482422,Win,14.53,0.5975834854603446,0.12328595411559322,1.0184770566034402
MONQ50,2025-09-23,90.5999984741211,2025-10-13,100.87000274658205,Win,11.34,0.6379935127291145,0.1336336405138424,1.0198416856046433
MONQ50,2025-09-24,90.2699966430664,2025-10-14,100.18000030517578,Win,10.98,0.5932207303629452,0.12178445723500203,1.0128679957892697
MONQ50,2025-09-25,89.97000122070312,2025-10-15,100.25,Win,11.43,0.5685348404212986,0.11861246897090254,1.0070595324607763
MONQ50,2025-09-26,92.33999633789062,2025-10-16,100.86000061035156,Win,9.23,0.6092829262669007,0.13929664233230346,1.029091691926297
AGIIL,2025-09-29,252.72000122070312,2025-10-17,267.8999938964844,Win,6.01,0.5007907037383993,0.11134568163508718,1.050793415341992
MONQ50,2025-09-29,98.68000030517578,2025-10-17,100.20999908447266,Win,1.55,0.688066247274156,0.19308428723826707,1.0886136577436574
MONQ50,2025-09-30,97.5500030517578,2025-10-20,100.5199966430664,Win,3.04,0.5779661723540338,0.1538916725258862,1.0673645372731038
MONQ50,2025-10-01,99.5,2025-10-21,100.86000061035156,Win,1.37,0.6155743643284094,0.17779351380475128,1.0784713467909794
KOTAKBANK,2025-10-06,429.2000122070313,2025-10-24,437.3999938964844,Win,1.91,0.5063191899346355,0.10068218064271142,1.0545863021667257
FEDERALBNK,2025-10-14,215.44000244140625,2025-11-03,237.88999938964844,Win,10.42,0.5031025590695255,0.10845853964219396,1.0739319565409762
FEDERALBNK,2025-10-20,227.0800018310547,2025-11-10,238.4600067138672,Win,5.01,0.5089716214681338,0.14438346123453857,1.0963685706798505
FEDERALBNK,2025-10-21,227.44000244140625,2025-11-11,235.88999938964844,Win,3.72,0.5258283682472576,0.14915119515746228,1.0860646950025337
FEDERALBNK,2025-10-23,227.8600006103516,2025-11-12,238.94000244140625,Win,4.86,0.6126025537705897,0.16851282364282869,1.0767234849401572
FEDERALBNK,2025-10-24,227.3999938964844,2025-11-13,235.7899932861328,Win,3.69,0.5979245559344718,0.16537686776081414,1.0643758948043367
FEDERALBNK,2025-10-27,234.0399932861328,2025-11-14,236.259994506836,Win,0.95,0.6850659181781622,0.209009149046239,1.0828513636724009
FEDERALBNK,2025-10-28,235.77999877929688,2025-11-17,239.0599975585937,Win,1.39,0.7010734072458441,0.21957273338950242,1.078576932486505
DCBBANK,2025-10-29,159.08999633789062,2025-11-18,187.25,Win,17.7,0.6817481531308273,0.28474516664339805,1.0987988699490319
FEDERALBNK,2025-10-29,234.91000366210932,2025-11-18,244.509994506836,Win,4.09,0.7192454298770659,0.22463765349074785,1.0638568628011769
UPL,2025-10-29,720.0499877929688,2025-11-18,759.6500244140625,Win,5.5,0.5215346137686336,0.11118825276692708,1.0547968476582934
DCBBANK,2025-10-30,154.8699951171875,2025-11-19,184.82000732421875,Win,19.34,0.5740139320050227,0.2575720113543231,1.058784708584709
FEDERALBNK,2025-10-30,234.8099975585937,2025-11-19,246.0200042724609,Win,4.77,0.7676333009757265,0.23532194495292327,1.053805121732485
M&MFIN,2025-10-30,315.70001220703125,2025-11-19,329.8500061035156,Win,4.48,0.56361212076345,0.15662208495368865,1.0609981819499459
UPL,2025-10-30,721.3499755859375,2025-11-19,752.6500244140625,Win,4.34,0.503939918476232,0.10264439334442516,1.0505543859066273
DCBBANK,2025-10-31,157.9499969482422,2025-11-20,181.07000732421875,Win,14.64,0.5700458836856165,0.24625216672340267,1.0679494406960484
FEDERALBNK,2025-10-31,236.6100006103516,2025-11-20,244.92999267578125,Win,3.52,0.7633693700564589,0.22640340845279858,1.0525244423553803
M&MFIN,2025-10-31,315.54998779296875,2025-11-20,346.6000061035156,Win,9.84,0.5465030998199195,0.14620414741997312,1.0526793792885873
DCBBANK,2025-11-03,159.35000610351562,2025-11-21,186.07000732421875,Win,16.77,0.5664828117992337,0.23920997466084526,1.0657351272890143
FEDERALBNK,2025-11-03,237.88999938964844,2025-11-21,245.0599975585937,Win,3.01,0.7652157899722203,0.2277560184450537,1.0493096913934332
M&MFIN,2025-11-03,318.6000061035156,2025-11-21,342.54998779296875,Win,7.52,0.6042773505232452,0.16532557869823886,1.054719706847285
UPL,2025-11-03,730.5999755859375,2025-11-21,750.8499755859375,Win,2.77,0.5019963268118366,0.10454299206704465,1.051989982655575
DCBBANK,2025-11-04,162.5500030517578,2025-11-24,184.94000244140625,Win,13.77,0.5664028816610024,0.23330803708649753,1.0743562297792293
FEDERALBNK,2025-11-04,237.8500061035156,2025-11-24,248.1699981689453,Win,4.34,0.8075284991444,0.23641946322565893,1.0412615230018514
M&MFIN,2025-11-04,318.6000061035156,2025-11-24,357.54998779296875,Win,12.23,0.5914416112584218,0.1553944011006913,1.0473820040908908
DCBBANK,2025-11-06,162.25999450683594,2025-11-25,181.47000122070312,Win,11.84,0.5560463633631694,0.22877690842034387,1.0610836715458498
FEDERALBNK,2025-11-06,235.8300018310547,2025-11-25,255.9900054931641,Win,8.55,0.7391760896259217,0.21775274900088298,1.026426806426107
FEDERALBNK,2025-11-07,237.259994506836,2025-11-26,256.3699951171875,Win,8.05,0.7190861895431339,0.19124364456528722,1.026925954434561
UPL,2025-11-07,747.9500122070312,2025-11-26,760.5999755859375,Win,1.69,0.5093495168545122,0.10016921242425707,1.0570729231467757
DCBBANK,2025-11-10,168.19000244140625,2025-11-27,183.2700042724609,Win,8.97,0.5670466282440533,0.3000696358460425,1.069288762834366
FEDERALBNK,2025-11-10,238.4600067138672,2025-11-27,254.8699951171875,Win,6.88,0.706682403699404,0.1769409505726243,1.0266762605988629
M&MFIN,2025-11-10,313.5,2025-11-27,363.6499938964844,Win,16.0,0.5562346565996994,0.13115643840530758,1.0177026539046676
UPL,2025-11-10,750.6500244140625,2025-11-27,758.6500244140625,Win,1.07,0.5774649065374745,0.11240373146593007,1.0534133373040224
DCBBANK,2025-11-11,168.3699951171875,2025-11-28,183.57000732421875,Win,9.03,0.5676780661749994,0.3006566171222595,1.0590152759383482
FEDERALBNK,2025-11-11,235.88999938964844,2025-11-28,257.9200134277344,Win,9.34,0.5878111957424935,0.1376965542394985,1.011967979651901
M&MFIN,2025-11-11,317.75,2025-11-28,371.8500061035156,Win,17.03,0.5565738433088462,0.12937619728748795,1.0266903566838916
UPL,2025-11-11,752.3499755859375,2025-11-28,758.6500244140625,Win,0.84,0.5820782748374732,0.11451002028115866,1.0486653642100723
DCBBANK,2025-11-12,172.3300018310547,2025-12-01,183.8999938964844,Win,6.71,0.5873017626644033,0.32408766740410644,1.0712065301078293
FEDERALBNK,2025-11-12,238.94000244140625,2025-12-01,256.6000061035156,Win,7.39,0.6048161852740378,0.1470955302004249,1.0207179684798693
BHEL,2025-11-13,281.5,2025-12-02,285.5,Win,1.42,0.5043254426378706,0.1985863887781695,1.0739515719414738
DCBBANK,2025-11-13,169.3800048828125,2025-12-02,182.0599975585937,Win,7.49,0.5442971044884036,0.3109907808331181,1.04355058284127
DCBBANK,2025-11-14,175.5,2025-12-03,178.86000061035156,Win,1.91,0.5815585415104291,0.35962192059542847,1.0692726649344138
FEDERALBNK,2025-11-18,244.509994506836,2025-12-05,259.20001220703125,Win,6.01,0.5697736503134749,0.1399067342976037,1.0319840689186983
FEDERALBNK,2025-11-19,246.0200042724609,2025-12-08,257.45001220703125,Win,4.65,0.6461769379100267,0.1583953226115159,1.0336288776802867
JAMNAAUTO,2025-11-19,110.02999877929688,2025-12-08,116.83999633789062,Win,6.19,0.5257798095856002,0.1766655573272168,1.0880697955722334
M&MFIN,2025-11-20,346.6000061035156,2025-12-09,353.3999938964844,Win,1.96,0.5506358187821895,0.16759305702237884,1.0907315057081706
BHEL,2025-11-25,282.8999938964844,2025-12-12,285.1499938964844,Win,0.8,0.5137433222043024,0.22499346542728704,1.013441318069648
FEDERALBNK,2025-11-25,255.9900054931641,2025-12-12,261.3500061035156,Win,2.09,0.592292788801511,0.12572564803891004,1.0568846834073267
UPL,2025-11-26,760.5999755859375,2025-12-15,765.6500244140625,Win,0.66,0.5353004866632896,0.11877620489785937,1.011998322688492
JAMNAAUTO,2025-12-01,116.73999786376952,2025-12-18,125.5999984741211,Win,7.59,0.5012759905651031,0.22716284278642854,1.0822772354030923
JAMNAAUTO,2025-12-03,121.69000244140624,2025-12-22,127.20999908447266,Win,4.54,0.5728478729503292,0.2944367586021803,1.096241344823486
JAMNAAUTO,2025-12-04,122.77999877929688,2025-12-23,128.86000061035156,Win,4.95,0.6066586170721328,0.3165343766553293,1.0917176255084713
JAMNAAUTO,2025-12-05,122.0999984741211,2025-12-24,126.05999755859376,Win,3.24,0.6532039277283528,0.33866900229919056,1.0735597968290238
WIPRO,2025-12-08,261.3800048828125,2025-12-26,266.29998779296875,Win,1.88,0.5913516876201558,0.10524757415326742,1.0408340122137625
FEDERALBNK,2025-12-10,259.6000061035156,2025-12-30,267.6000061035156,Win,3.08,0.5360605906930201,0.10051297967364213,1.0164336031152832
FEDERALBNK,2025-12-12,261.3500061035156,2026-01-01,266.25,Win,1.87,0.6425330462630431,0.10840160119248808,1.0164045835733504
FEDERALBNK,2025-12-15,265.25,2026-01-02,266.95001220703125,Win,0.64,0.670908586895684,0.122703827000746,1.0272518719013704
ASHOKLEY,2025-12-18,171.57000732421875,2026-01-07,186.1199951171875,Win,8.48,0.5463480002515989,0.1794995146790572,1.058380626551735
ASHOKLEY,2025-12-19,173.55999755859375,2026-01-08,184.5200042724609,Win,6.31,0.5575503376081777,0.18681613128568128,1.0616080131374572
ASHOKLEY,2025-12-22,177.0500030517578,2026-01-09,187.759994506836,Win,6.05,0.6352565759657226,0.22365056371780828,1.0725848438896421
ASHOKLEY,2025-12-23,177.9600067138672,2026-01-12,187.009994506836,Win,5.09,0.6448305479802247,0.2307905887070817,1.0682394867254208
ASHOKLEY,2025-12-24,175.30999755859375,2026-01-13,185.6999969482422,Win,5.93,0.554551698859065,0.20215316023716362,1.0451927313831944
ASHOKLEY,2025-12-26,174.67999267578125,2026-01-14,186.88999938964844,Win,6.99,0.5077948621275009,0.1727425059060581,1.0355524557512399
ASHOKLEY,2026-01-05,187.759994506836,2026-01-22,190.27999877929688,Win,1.34,0.6032397916226776,0.1719617167370369,1.0628023149083958
ASHOKLEY,2026-01-06,186.1499938964844,2026-01-23,192.97999572753903,Win,3.67,0.5423539740708864,0.15721741383920768,1.0459429243788254
ASHOKLEY,2026-01-07,186.1199951171875,2026-01-27,193.0,Win,3.7,0.5953852704776592,0.16850826559259915,1.0387927129624175
ASHOKLEY,2026-01-08,184.5200042724609,2026-01-28,195.3300018310547,Win,5.86,0.5377314231458339,0.15628526228374082,1.024519043830318
ASHOKLEY,2026-01-09,187.759994506836,2026-01-29,194.0599975585937,Win,3.36,0.6191464862245417,0.18827922937946176,1.0360595013491212
ASHOKLEY,2026-01-12,187.009994506836,2026-01-30,196.69000244140625,Win,5.18,0.5740100337676133,0.16640673842126533,1.0266856755683036
DCBBANK,2026-01-16,187.9199981689453,2026-02-05,190.9199981689453,Win,1.6,0.5085242602125379,0.12500003425554435,1.0417693791939362
DCBBANK,2026-01-19,191.2899932861328,2026-02-06,192.25,Win,0.5,0.5355580856164167,0.13849534830351096,1.0530005460988752
MRPL,2026-02-18,190.0500030517578,2026-03-10,193.6000061035156,Win,1.87,0.5860258023812199,0.32670159198434773,1.0291328263921022
MRPL,2026-02-20,191.25,2026-03-12,191.44000244140625,Win,0.1,0.5626891150557545,0.2569006006643831,1.0210589570110287
MRPL,2026-02-24,196.8600006103516,2026-03-16,206.7700042724609,Win,5.03,0.57711605837168,0.26679542047784577,1.038409451378042
MRPL,2026-02-25,200.1000061035156,2026-03-17,200.3600006103516,Win,0.13,0.5901796186310017,0.27982090369113344,1.0478836474280335
AGIIL,2026-03-19,306.29998779296875,2026-04-10,362.0499877929688,Win,18.2,0.5453404074255779,0.27069066133635594,1.0070523626881274
MONQ50,2026-04-08,111.5199966430664,2026-04-28,126.5,Win,13.43,0.5119011907052406,0.17973128195459714,1.0905456094774815
MONQ50,2026-04-09,111.4499969482422,2026-04-29,125.12999725341795,Win,12.27,0.5003058757542501,0.17204754695981186,1.078376235517842
MONQ50,2026-04-10,115.02999877929688,2026-04-30,123.08000183105467,Win,7.0,0.5809896799366485,0.21892545757569248,1.0987305275315022
MONQ50,2026-04-13,116.12000274658205,2026-05-01,123.08000183105467,Win,5.99,0.5794523677706792,0.21477149487611805,1.0949869723414398
MONQ50,2026-04-15,116.81999969482422,2026-05-04,123.8499984741211,Win,6.02,0.5846109605462373,0.21877935894140776,1.0879620882931254
MONQ50,2026-04-20,123.23999786376952,2026-05-07,130.64999389648438,Win,6.01,0.7669590624877598,0.30537012057368246,1.0975432688283133
MONQ50,2026-04-21,124.80999755859376,2026-05-08,133.9199981689453,Win,7.3,0.7741101516769824,0.31670003537418373,1.0957428621108332
MONQ50,2026-04-22,126.02999877929688,2026-05-11,130.4600067138672,Win,3.52,0.7742847566447586,0.3130860009518063,1.0911430586312252
MONQ50,2026-04-23,125.66000366210938,2026-05-12,131.0500030517578,Win,4.29,0.8092486870063758,0.3246890454731536,1.0745932471826274
MONQ50,2026-04-24,126.68000030517578,2026-05-13,134.66000366210938,Win,6.3,0.8086453479287933,0.31958333651224774,1.0705544036411587
CONCOR,2026-04-27,514.2000122070312,2026-05-14,522.9500122070312,Win,1.7,0.5170045314949195,0.2134513562407817,1.0472316022641095
MONQ50,2026-04-27,126.08000183105467,2026-05-14,132.9600067138672,Win,5.46,0.9411601948809015,0.35847435780241826,1.0547292136089967
MONQ50,2026-04-28,126.5,2026-05-15,134.8300018310547,Win,6.58,0.9341150586729003,0.3039892507409382,1.0485870617744473
BHEL,2026-04-29,344.5,2026-05-18,395.25,Win,14.73,0.5541369802662222,0.31463467295472825,1.0833306754942722
MONQ50,2026-04-29,125.12999725341795,2026-05-18,135.00999450683594,Win,7.9,0.8396008644450258,0.25255250592767275,1.029986248020915
BHEL,2026-04-30,352.4100036621094,2026-05-19,401.1000061035156,Win,13.82,0.6525753677164784,0.3828134009106777,1.091086711167038
MONQ50,2026-04-30,123.08000183105467,2026-05-19,132.5399932861328,Win,7.69,0.7123512839457142,0.2187345720819152,1.0085218098478823
BHEL,2026-05-01,352.4100036621094,2026-05-20,408.3999938964844,Win,15.89,0.7628257695156857,0.43547862998822556,1.0758747765779055
GNFC,2026-05-01,469.2999877929688,2026-05-20,520.4500122070312,Win,10.9,0.5988353745906118,0.280665772028494,1.005412931382337
MONQ50,2026-05-01,123.08000183105467,2026-05-20,131.1999969482422,Win,6.6,0.712165604483988,0.21849321085112694,1.0047567204962675
GNFC,2026-05-04,476.2000122070313,2026-05-21,522.2000122070312,Win,9.66,0.552161143882264,0.21712463183905764,1.0154043240130384
MONQ50,2026-05-04,123.8499984741211,2026-05-21,131.0800018310547,Win,5.84,0.6841363879387404,0.18482732153873058,1.00749137067447
GNFC,2026-05-05,483.2000122070313,2026-05-22,506.6000061035156,Win,4.84,0.5508473699581352,0.21193879461463883,1.0249301911754312
MONQ50,2026-05-05,126.1500015258789,2026-05-22,135.63999938964844,Win,7.52,0.6535926914208808,0.15395171860626622,1.0215706553639492
GNFC,2026-05-06,498.3500061035156,2026-05-25,515.0499877929688,Win,3.35,0.5752157443568369,0.23034198524216423,1.0493142607078036
MONQ50,2026-05-06,128.8000030517578,2026-05-25,137.07000732421875,Win,6.42,0.6704843724150014,0.1640307390473372,1.0369401944106702
RAMRAT,2026-05-06,448.2999877929688,2026-05-25,470.4500122070313,Win,4.94,0.6413643086722585,0.48173857504742323,1.0834104268855873
VSTIND,2026-05-06,256.70001220703125,2026-05-25,257.29998779296875,Win,0.23,0.5348153082315389,0.2030181194719249,1.0028005709248584
GNFC,2026-05-07,501.1499938964844,2026-05-26,517.25,Win,3.21,0.5792365705442344,0.23344821302787394,1.0478558589255302
MONQ50,2026-05-07,130.64999389648438,2026-05-26,138.6300048828125,Win,6.11,0.6834638020406067,0.172905957557854,1.0449784699214495
PACEDIGITK,2026-05-07,185.17999267578125,2026-05-26,201.17999267578125,Win,8.64,0.5082942652183541,0.2986885295723451,1.0545178182438437
RAMRAT,2026-05-07,454.0,2026-05-26,470.6000061035156,Win,3.66,0.6371328633226582,0.4602766449431371,1.0816497426968106
MONQ50,2026-05-08,133.9199981689453,2026-05-27,137.9600067138672,Win,3.02,0.7151983607024593,0.2008608518665302,1.0623910149025644
PACEDIGITK,2026-05-08,189.1499938964844,2026-05-27,203.5800018310547,Win,7.63,0.5028354966358688,0.28254678177458253,1.067276762848867
